tokenId,plotId,color,level,grade,grade type,grade value,age,owner
71023,450,10,1,17421663,1,644447,0,0x41271507434E21dBd5F09624181d7Cd70Bf06Cbf
71024,451,9,1,34229336,2,674904,0,0x41271507434E21dBd5F09624181d7Cd70Bf06Cbf
71025,451,2,2,67640935,4,532071,526786,0x41271507434E21dBd5F09624181d7Cd70Bf06Cbf
71026,451,9,1,34393922,2,839490,0,0x41271507434E21dBd5F09624181d7Cd70Bf06Cbf
71027,452,10,2,67814044,4,705180,526786,0x41271507434E21dBd5F09624181d7Cd70Bf06Cbf
71028,452,10,1,17546231,1,769015,0,0x41271507434E21dBd5F09624181d7Cd70Bf06Cbf
71029,452,10,1,34057435,2,503003,0,0x41271507434E21dBd5F09624181d7Cd70Bf06Cbf
71030,453,9,1,34010134,2,455702,0,0x41271507434E21dBd5F09624181d7Cd70Bf06Cbf
71031,453,10,2,67418222,4,309358,526786,0x41271507434E21dBd5F09624181d7Cd70Bf06Cbf
71032,453,2,1,50960675,3,629027,0,0x41271507434E21dBd5F09624181d7Cd70Bf06Cbf
71033,454,10,1,17604545,1,827329,0,0x41271507434E21dBd5F09624181d7Cd70Bf06Cbf
71034,454,10,2,67193158,4,84294,526786,0x41271507434E21dBd5F09624181d7Cd70Bf06Cbf
71035,454,2,1,17228070,1,450854,0,0x41271507434E21dBd5F09624181d7Cd70Bf06Cbf
71036,455,10,1,67468760,4,359896,526778,0x5DbcFA6b00B9617B46f2C6487eA99160bDDa7c2F
71037,455,9,2,17740928,1,963712,0,0x5DbcFA6b00B9617B46f2C6487eA99160bDDa7c2F
71038,455,9,1,34158708,2,604276,0,0x5DbcFA6b00B9617B46f2C6487eA99160bDDa7c2F
71039,456,10,1,34375224,2,820792,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71040,456,9,2,67311385,4,202521,526767,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71041,456,9,1,34422511,2,868079,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71042,457,9,1,67701522,4,592658,526767,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71043,457,2,2,17316302,1,539086,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71044,457,9,1,17457585,1,680369,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71045,458,1,1,67252081,4,143217,526767,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71046,458,1,2,17509927,1,732711,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71047,458,1,1,17579936,1,802720,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71048,459,1,1,68060510,4,951646,526767,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71049,459,9,2,34462925,2,908493,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71050,459,2,1,16933722,1,156506,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71051,460,10,1,83901465,5,15385,526767,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71052,460,9,1,17366227,1,589011,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71053,460,2,2,17500636,1,723420,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71054,460,9,1,34453200,2,898768,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71055,461,9,2,17593646,1,816430,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71056,461,1,1,67795690,4,686826,526767,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71057,461,2,1,34372743,2,818311,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71058,462,2,2,34159519,2,605087,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71059,462,1,1,67878079,4,769215,526767,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71060,462,1,1,34414247,2,859815,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71061,463,1,2,67842759,4,733895,526767,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71062,463,9,1,17522573,1,745357,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71063,463,10,1,17099000,1,321784,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71064,464,9,2,67704982,4,596118,526767,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71065,464,10,1,17480771,1,703555,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71066,464,10,1,17204121,1,426905,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71067,465,1,1,17481324,1,704108,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71068,465,10,2,67818815,4,709951,526767,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71069,465,1,1,34374027,2,819595,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71070,466,2,1,68067870,4,959006,526767,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71071,466,2,2,17397117,1,619901,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71072,466,9,1,16785717,1,8501,0,0x70A7c5104F8C4CB202b9161657b5fa79CD44c4c4
71073,467,2,2,34214325,2,659893,0,0xE88598937DafBb655Be37f15846d0E5cCc1b035D
71074,467,1,1,67170129,4,61265,526759,0xE88598937DafBb655Be37f15846d0E5cCc1b035D
71075,467,1,1,17133431,1,356215,0,0xE88598937DafBb655Be37f15846d0E5cCc1b035D
71076,468,2,2,50393169,3,61521,0,0x664138A8744093833517707508df0eE3bE6f6AF1
71077,468,10,1,68092950,4,984086,526738,0x664138A8744093833517707508df0eE3bE6f6AF1
71078,468,2,1,50957922,3,626274,0,0x664138A8744093833517707508df0eE3bE6f6AF1
71079,469,9,1,34300923,2,746491,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71080,469,1,2,67816534,4,707670,526694,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71081,469,10,1,33791627,2,237195,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71082,470,1,2,67232159,4,123295,526694,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71083,470,1,1,16846920,1,69704,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71084,470,1,1,33579257,2,24825,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71085,471,9,2,67297619,4,188755,526694,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71086,471,2,1,17306901,1,529685,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71087,471,1,1,17572084,1,794868,0,0xfDF03Cf3C7A260fdb732929948fD5C3cB39544Bf
71088,472,1,1,33865681,2,311249,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71089,472,1,2,67443768,4,334904,526694,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71090,472,10,1,50698839,3,367191,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71091,473,2,2,50541352,3,209704,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71092,473,9,1,17520613,1,743397,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71093,473,1,1,67970294,4,861430,526694,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71094,473,1,1,34131075,2,576643,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71095,474,1,1,68026603,4,917739,526695,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71096,474,1,2,17605669,1,828453,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71097,474,9,1,17236819,1,459603,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71098,475,1,2,16833177,1,55961,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71099,475,2,1,67885201,4,776337,526695,0x4C83d4Dca7b0E92A4b7E108E98F59178680A5AcB
71100,475,10,1,50964941,3,633293,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71101,476,2,1,33630429,2,75997,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71102,476,10,2,68049583,4,940719,526695,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71103,476,1,1,34434662,2,880230,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71104,477,1,2,67628473,4,519609,526695,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71105,477,10,1,17075981,1,298765,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71106,477,2,1,17616816,1,839600,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71107,478,2,1,67382670,4,273806,526695,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71108,478,10,2,33743177,2,188745,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71109,478,10,1,16987357,1,210141,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71110,479,1,2,67268221,4,159357,526695,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71111,479,2,1,17372829,1,595613,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71112,479,1,1,50921969,3,590321,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
71113,480,2,1,84671353,5,785273,526666,0x9e6033FB9BC60653266D35275e764A0B1e0DCa4b
71114,480,9,2,50830658,3,499010,0,0x9e6033FB9BC60653266D35275e764A0B1e0DCa4b
71115,480,10,1,17277491,1,500275,0,0x9e6033FB9BC60653266D35275e764A0B1e0DCa4b
71116,481,10,2,67474218,4,365354,526661,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71117,481,10,1,33821455,2,267023,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71118,481,9,1,33885408,2,330976,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71119,482,2,2,17745776,1,968560,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71120,482,10,1,34219912,2,665480,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71121,482,2,1,67987466,4,878602,526661,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71122,483,9,2,67868475,4,759611,526660,0xF2c74f54Bda3a08A65fC83cd3bCC6dF0d1d7F046
71123,483,1,1,17420421,1,643205,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
71124,483,9,1,34168722,2,614290,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
71125,484,9,1,67843825,4,734961,526642,0xF2c74f54Bda3a08A65fC83cd3bCC6dF0d1d7F046
71126,484,10,2,17719970,1,942754,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
71127,484,1,1,33747156,2,192724,0,0x37878b61525441Ac2ecE66b4a6e0D9F67f22A9D8
71128,485,9,1,17597701,1,820485,0,0x3C6Afd05BB0f423231F09F1F1fA49c0f1FDED42E
71129,485,10,2,67846404,4,737540,526629,0x3C6Afd05BB0f423231F09F1F1fA49c0f1FDED42E
71130,485,1,1,17550269,1,773053,0,0x3C6Afd05BB0f423231F09F1F1fA49c0f1FDED42E
71131,486,1,2,67247947,4,139083,526559,0xe0A4490620E9e156F2c73f4AfD905AbDFBAc1a4A
71132,486,9,1,17476589,1,699373,0,0xe0A4490620E9e156F2c73f4AfD905AbDFBAc1a4A
71133,486,9,1,17751673,1,974457,0,0xe0A4490620E9e156F2c73f4AfD905AbDFBAc1a4A
71134,487,9,1,34225780,2,671348,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71135,487,2,2,67198848,4,89984,526521,0x3Bc566525B4016e84e63211D590BFbF65c23212e
71136,487,1,1,17195461,1,418245,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71137,488,2,2,67970222,4,861358,526521,0x110F5169eaA698d2E309b60134468E2eC4E4f84B
71138,488,1,1,33980150,2,425718,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71139,488,2,1,17354221,1,577005,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71140,489,1,2,67339235,4,230371,526521,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71141,489,1,1,17585170,1,807954,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71142,489,9,1,33731872,2,177440,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
71143,490,9,2,67666819,4,557955,526521,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71144,490,1,1,17624380,1,847164,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71145,490,9,1,34344834,2,790402,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71146,491,1,2,33726242,2,171810,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71147,491,2,2,67683541,4,574677,526521,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71148,491,1,1,33728494,2,174062,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71149,491,9,1,17147254,1,370038,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71150,492,2,1,34139771,2,585339,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71151,492,1,2,67479625,4,370761,526521,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71152,492,10,1,34051414,2,496982,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71153,493,1,2,68040227,4,931363,526521,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71154,493,10,1,17088671,1,311455,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71155,493,9,1,17456353,1,679137,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71156,494,10,2,67781917,4,673053,526521,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71157,494,9,1,17460198,1,682982,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71158,494,2,1,17089863,1,312647,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71159,495,1,2,50477929,3,146281,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71160,495,2,2,67926110,4,817246,526521,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71161,495,9,1,17690512,1,913296,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71162,496,1,2,67515856,4,406992,526521,0x72639fd1a1C3E2a9Bd6745cAf774C6cc57f0C946
71163,496,2,1,34506003,2,951571,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71164,496,1,1,50365320,3,33672,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
71165,497,2,2,68010511,4,901647,526521,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71166,497,2,1,17615368,1,838152,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71167,497,1,1,33589132,2,34700,0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a
71168,498,10,1,67718512,4,609648,526495,0x1219819360136A93AC14E4df0A90125cf9927616
71169,498,2,2,51005880,3,674232,0,0x1219819360136A93AC14E4df0A90125cf9927616
71170,498,2,1,34159887,2,605455,0,0x1219819360136A93AC14E4df0A90125cf9927616
71171,499,9,1,16850155,1,72939,0,0x1219819360136A93AC14E4df0A90125cf9927616
71172,499,10,2,67759255,4,650391,526495,0x1219819360136A93AC14E4df0A90125cf9927616
71173,499,9,1,34031645,2,477213,0,0x1219819360136A93AC14E4df0A90125cf9927616
71174,500,2,2,67269558,4,160694,526495,0x1219819360136A93AC14E4df0A90125cf9927616
71175,500,2,1,17489620,1,712404,0,0x1219819360136A93AC14E4df0A90125cf9927616
71176,500,2,1,33998079,2,443647,0,0x1219819360136A93AC14E4df0A90125cf9927616
71177,501,1,1,17362105,1,584889,0,0xa14aC1A9B3D52aBD0652C5Aca346099A6eb16b54
71178,501,9,2,67333203,4,224339,526421,0xa14aC1A9B3D52aBD0652C5Aca346099A6eb16b54
71179,501,9,1,16789870,1,12654,0,0xa14aC1A9B3D52aBD0652C5Aca346099A6eb16b54
71180,502,1,2,34269674,2,715242,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71181,502,10,1,67199733,4,90869,526281,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71182,502,10,1,17733290,1,956074,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71183,503,10,2,67297510,4,188646,526281,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71184,503,9,1,17315708,1,538492,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71185,503,1,1,17415914,1,638698,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71186,504,10,2,67332333,4,223469,526281,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71187,504,1,1,17523122,1,745906,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71188,504,10,1,34314396,2,759964,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71189,505,1,2,17136388,1,359172,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71190,505,1,1,67621270,4,512406,526281,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71191,505,9,1,17464276,1,687060,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71192,506,1,1,33624275,2,69843,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71193,506,1,2,67621654,4,512790,526281,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71194,506,10,1,51328423,3,996775,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71195,506,10,1,34352276,2,797844,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71196,507,9,2,67853846,4,744982,526281,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71197,507,10,1,34550488,2,996056,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71198,507,2,1,16872361,1,95145,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71199,508,9,1,67941080,4,832216,526281,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71200,508,1,2,16978563,1,201347,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71201,508,9,1,17305618,1,528402,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71202,509,10,2,67355367,4,246503,526281,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71203,509,2,1,17161125,1,383909,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71204,509,1,1,17025414,1,248198,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71205,510,1,1,33683451,2,129019,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71206,510,10,2,67340577,4,231713,526281,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71207,510,9,1,16885820,1,108604,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71208,511,9,2,67514395,4,405531,526281,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71209,511,1,1,17021758,1,244542,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71210,511,2,1,17170142,1,392926,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71211,512,1,2,16791583,1,14367,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71212,512,9,1,67396236,4,287372,526281,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71213,512,2,1,16792337,1,15121,0,0x21D501D1bD903F01AD0Ba807e2Bb29A8765aeE29
71214,513,1,1,17251255,1,474039,0,0xD048f6c3012aced66717D794258cB7831ccacaE1
71215,513,2,2,67707817,4,598953,525461,0xD048f6c3012aced66717D794258cB7831ccacaE1
71216,513,10,1,17034032,1,256816,0,0xD048f6c3012aced66717D794258cB7831ccacaE1
71217,514,2,1,67420556,4,311692,525461,0xD048f6c3012aced66717D794258cB7831ccacaE1
71218,514,10,2,33846761,2,292329,0,0xD048f6c3012aced66717D794258cB7831ccacaE1
71219,514,10,1,17659421,1,882205,0,0xD048f6c3012aced66717D794258cB7831ccacaE1
71220,515,10,2,17676685,1,899469,0,0x3034c86219965f358CdE28dF6723CB8Fa366f38b
71221,515,2,1,67638160,4,529296,524629,0x3034c86219965f358CdE28dF6723CB8Fa366f38b
71222,515,10,1,34202472,2,648040,0,0x3034c86219965f358CdE28dF6723CB8Fa366f38b
71223,516,9,1,17091113,1,313897,0,0x5603000620416AE0e75A44C05b5082171104b46C
71224,516,10,2,84564788,5,678708,524511,0x5603000620416AE0e75A44C05b5082171104b46C
71225,516,10,1,33769969,2,215537,0,0x5603000620416AE0e75A44C05b5082171104b46C
71226,517,9,1,67812041,4,703177,524425,0x0a3239799518E7F7F339867A4739282014b97Dcf
71227,517,2,2,50520984,3,189336,0,0x0a3239799518E7F7F339867A4739282014b97Dcf
71228,517,9,1,51080515,3,748867,0,0x0a3239799518E7F7F339867A4739282014b97Dcf
71229,518,2,2,51124620,3,792972,0,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71230,518,2,1,67932844,4,823980,523901,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71231,518,2,1,34040694,2,486262,0,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71232,519,10,1,34156665,2,602233,0,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71233,519,2,2,67386751,4,277887,523901,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71234,519,9,1,34097965,2,543533,0,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71235,520,1,2,34003045,2,448613,0,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71236,520,2,1,67423772,4,314908,523901,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71237,520,1,1,34042696,2,488264,0,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71238,521,1,1,67149648,4,40784,523901,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71239,521,9,2,17614615,1,837399,0,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71240,521,2,1,34363458,2,809026,0,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71241,522,1,1,34281053,2,726621,0,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71242,522,1,2,67485175,4,376311,523901,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71243,522,1,1,34498874,2,944442,0,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71244,522,1,1,34114273,2,559841,0,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71245,523,2,1,67507047,4,398183,523381,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71246,523,10,2,33922572,2,368140,0,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71247,523,10,1,34131949,2,577517,0,0xdc3673039db80E7C79A9DC6aA08F41691082AC2F
71248,524,9,2,67855057,4,746193,522001,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71249,524,2,1,34500676,2,946244,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71250,524,10,1,17047685,1,270469,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71251,525,9,2,67760929,4,652065,522001,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71252,525,9,1,34221662,2,667230,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71253,525,10,1,33933883,2,379451,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71254,526,1,2,17305255,1,528039,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71255,526,9,1,67324794,4,215930,522001,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71256,526,10,1,17290259,1,513043,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71257,527,10,2,67239634,4,130770,522001,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71258,527,1,1,17507086,1,729870,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71259,527,9,1,33632384,2,77952,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71260,528,1,1,67504099,4,395235,522001,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71261,528,9,2,16910738,1,133522,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71262,528,10,1,17289196,1,511980,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71263,528,1,1,34019083,2,464651,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71264,529,2,1,34088471,2,534039,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71265,529,9,2,67918120,4,809256,522001,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71266,529,10,1,33896082,2,341650,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71267,530,1,1,67166174,4,57310,522001,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71268,530,9,2,17418827,1,641611,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71269,530,10,1,34286213,2,731781,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71270,531,9,1,17435382,1,658166,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71271,531,2,2,67793056,4,684192,522001,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71272,531,9,1,17258371,1,481155,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71273,532,2,1,67734681,4,625817,522001,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71274,532,9,2,17173797,1,396581,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71275,532,10,1,17635283,1,858067,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71276,533,2,2,67273104,4,164240,522001,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71277,533,2,1,17754583,1,977367,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71278,533,2,1,50504347,3,172699,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71279,534,2,2,67879809,4,770945,522001,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71280,534,10,1,17627851,1,850635,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71281,534,9,1,33725604,2,171172,0,0xfdD17f00be3bbf8F065366ddf939fA2d9acDe212
71282,535,1,2,67889306,4,780442,521980,0x5963A6bDBcAc131b6A018858d3A6C39F6126d2c4
71283,535,2,1,34431600,2,877168,0,0x5963A6bDBcAc131b6A018858d3A6C39F6126d2c4
71284,535,9,1,17039241,1,262025,0,0x5963A6bDBcAc131b6A018858d3A6C39F6126d2c4
71285,536,2,1,67446579,4,337715,520537,0xD048f6c3012aced66717D794258cB7831ccacaE1
71286,536,9,2,33809600,2,255168,0,0xD048f6c3012aced66717D794258cB7831ccacaE1
71287,536,1,1,34427612,2,873180,0,0xD048f6c3012aced66717D794258cB7831ccacaE1
71288,537,1,2,17453783,1,676567,0,0x5a0EBD2690Bd9D309B6923F9D931E2C965045Ad9
71289,537,2,1,68080304,4,971440,519021,0x5a0EBD2690Bd9D309B6923F9D931E2C965045Ad9
71290,537,9,1,17640589,1,863373,0,0x5a0EBD2690Bd9D309B6923F9D931E2C965045Ad9
71291,538,2,2,67270889,4,162025,515965,0x2781B553CaE0f0502Ee4a6c38cB6459bADef17E8
