tokenId,color,level,grade,grade type,grade value,age,owner
70709,10,2,17034509,1,257293,0,0xd0205b4f442A2A4c4fb01cC94f8B5bf1DfD29458
70710,9,1,67999445,4,890581,527169,0xd0205b4f442A2A4c4fb01cC94f8B5bf1DfD29458
70711,9,1,34035187,2,480755,0,0xd0205b4f442A2A4c4fb01cC94f8B5bf1DfD29458
70712,2,1,34121308,2,566876,0,0x2643796cB6B4e715140f09C352Ea26AFff1a7d93
70713,9,2,67162868,4,54004,527162,0x2643796cB6B4e715140f09C352Ea26AFff1a7d93
70714,9,1,17701692,1,924476,0,0x2643796cB6B4e715140f09C352Ea26AFff1a7d93
70715,2,1,16935138,1,157922,0,0xC6f76f5bB6DE40DC9ceD62E72965099D22ad68B0
70716,9,5,68089223,4,980359,527090,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70717,9,1,34158720,2,604288,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70718,10,2,67364700,4,255836,527090,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70719,9,1,17482659,1,705443,0,0x569DC44572aCACE7Fc76933F2117f4cBE7b3f435
70720,1,1,34535337,2,980905,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70721,2,1,67557590,4,448726,527090,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70722,2,2,50834261,3,502613,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70723,9,1,34023570,2,469138,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70724,9,1,68081461,4,972597,527090,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70725,10,2,33848611,2,294179,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70726,10,1,17129113,1,351897,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70727,9,2,33561106,2,6674,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70728,1,1,17433345,1,656129,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70729,10,1,67957079,4,848215,527090,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70730,10,1,33792599,2,238167,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70731,1,1,67468662,4,359798,527090,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70732,2,2,16940953,1,163737,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70733,9,1,33901531,2,347099,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70734,1,2,67786825,4,677961,527090,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70735,1,1,34305416,2,750984,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70736,9,1,17097669,1,320453,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70737,10,1,34105526,2,551094,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70738,1,2,67457619,4,348755,527090,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70739,1,1,33904825,2,350393,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70740,2,2,16999386,1,222170,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70741,9,1,67409008,4,300144,527090,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70742,10,1,16976510,1,199294,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70743,9,1,34266796,2,712364,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70744,9,3,67997126,4,888262,527090,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70745,2,1,16978879,1,201663,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70746,1,2,17648666,1,871450,0,0x569DC44572aCACE7Fc76933F2117f4cBE7b3f435
70747,2,1,67853591,4,744727,527090,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70748,1,1,17042908,1,265692,0,0x80437254F6CF95851CaDDF84F70FdD53b7847b1D
70749,1,2,67625917,4,517053,526979,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70750,1,1,17010948,1,233732,0,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70751,1,1,17679013,1,901797,0,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70752,2,1,67123412,4,14548,526979,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70753,10,2,50614940,3,283292,0,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70754,1,1,33969379,2,414947,0,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70755,9,2,67306430,4,197566,526979,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70756,2,1,17167737,1,390521,0,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70757,10,1,33859959,2,305527,0,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70758,9,1,67872038,4,763174,526979,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70759,1,2,34004281,2,449849,0,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70760,10,1,33877193,2,322761,0,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70761,1,1,17087892,1,310676,0,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70762,9,1,67168567,4,59703,526979,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70763,2,2,16976197,1,198981,0,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70764,10,1,33687028,2,132596,0,0x92B9a7B6CAaCFe68420EDA7c1167834a73E383F1
70765,1,1,34218484,2,664052,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70766,2,2,67503188,4,394324,526842,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70767,2,1,17406988,1,629772,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70768,9,1,17289908,1,512692,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70769,1,2,67460632,4,351768,526815,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70770,10,1,33758398,2,203966,0,0x3390a73ad9D40F7A2f4B5e5dEAf10be88BCdE0D7
70771,10,2,67801281,4,692417,526815,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70772,9,1,34522373,2,967941,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70773,9,1,17679555,1,902339,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70774,9,2,67679021,4,570157,526783,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70775,10,1,16960506,1,183290,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70776,1,1,17490626,1,713410,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70777,10,2,16939902,1,162686,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70778,1,1,67408089,4,299225,526741,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70779,2,1,17443412,1,666196,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70780,2,1,33727548,2,173116,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70781,9,2,67359393,4,250529,526741,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70782,2,1,16798684,1,21468,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70783,2,1,67812595,4,703731,526741,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70784,9,2,17232493,1,455277,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70785,2,1,16966288,1,189072,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70786,1,1,17545487,1,768271,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70787,2,2,83925426,5,39346,526741,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70788,9,1,16950944,1,173728,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70789,10,1,34386473,2,832041,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70790,9,2,67328152,4,219288,526741,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70791,9,1,34483698,2,929266,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70792,9,1,17187918,1,410702,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70793,1,2,67328127,4,219263,526741,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70794,10,1,17247895,1,470679,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70795,1,1,17272532,1,495316,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70796,1,2,67127659,4,18795,526741,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70797,1,1,33784940,2,230508,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70798,1,1,34260152,2,705720,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70799,1,2,68021512,4,912648,526741,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70800,10,1,34074526,2,520094,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70801,10,1,17398902,1,621686,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70802,2,1,67810949,4,702085,526741,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70803,2,2,17368361,1,591145,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70804,1,1,17258466,1,481250,0,0x0E42d32dcC5b83a9bc74523aF3B8c3A3b4cF107F
70805,1,2,67110779,4,1915,526741,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70806,1,1,17669086,1,891870,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70807,1,1,17156149,1,378933,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70808,1,2,17470172,1,692956,0,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70809,9,1,67798484,4,689620,526741,0xA9fFAaAdD88a819bd76A4d679e833Bbd32755aDe
70810,10,1,17320816,1,543600,0,0x8214F1c750AD8e08d1Cfb19077aD471222cb59f9
70811,1,1,67988723,4,879859,526736,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70812,10,2,17664958,1,887742,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70813,9,1,34329203,2,774771,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70814,9,1,67314568,4,205704,526727,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70815,10,2,33957632,2,403200,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70816,9,1,34209709,2,655277,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70817,9,2,16794738,1,17522,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70818,9,1,67632880,4,524016,526723,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70819,1,1,17070508,1,293292,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70820,10,1,67755609,4,646745,526723,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70821,9,2,34469547,2,915115,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70822,10,1,17483911,1,706695,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70823,2,1,67634956,4,526092,526723,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70824,1,2,17675615,1,898399,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70825,9,1,17555470,1,778254,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70826,10,1,67229114,4,120250,526690,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70827,1,2,34504273,2,949841,0,0x21Cf856Df935ccC43cE7bCA48dfEbEf75DC28000
70828,2,1,34263180,2,708748,0,0x3390a73ad9D40F7A2f4B5e5dEAf10be88BCdE0D7
70829,1,2,67324466,4,215602,526690,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70830,9,1,16881031,1,103815,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70831,1,1,16889799,1,112583,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70832,10,1,33805849,2,251417,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70833,9,2,67366718,4,257854,526690,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70834,10,1,34084434,2,530002,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70835,9,2,67445552,4,336688,526690,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70836,9,1,17056673,1,279457,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70837,2,1,34041070,2,486638,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70838,10,1,50818486,3,486838,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70839,1,1,51123849,3,792201,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70840,10,2,67238521,4,129657,526690,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70841,2,1,34483048,2,928616,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70842,9,1,17456399,1,679183,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70843,10,2,68082271,4,973407,526690,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70844,9,1,17421340,1,644124,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70845,10,2,33797393,2,242961,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70846,9,1,67517103,4,408239,526690,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70847,2,1,17433644,1,656428,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70848,10,1,67558867,4,450003,526690,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70849,10,2,17378378,1,601162,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70850,2,1,17533703,1,756487,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70851,1,1,17399861,1,622645,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70852,1,2,68065730,4,956866,526690,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70853,9,1,33700889,2,146457,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70854,2,2,51085226,3,753578,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70855,2,2,68053715,4,944851,526690,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70856,10,1,33700700,2,146268,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70857,10,2,17435838,1,658622,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70858,2,1,67633695,4,524831,526690,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70859,9,1,34281109,2,726677,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70860,1,2,67868235,4,759371,526617,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70861,1,1,17298539,1,521323,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70862,1,1,17100075,1,322859,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70863,1,2,51039238,3,707590,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70864,10,1,67669160,4,560296,526617,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70865,1,1,17293229,1,516013,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70866,10,2,68074088,4,965224,526617,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70867,1,2,34062590,2,508158,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70868,1,1,16882126,1,104910,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70869,10,1,33843170,2,288738,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70870,10,2,67111263,4,2399,526617,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70871,9,1,17105279,1,328063,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70872,9,1,16889120,1,111904,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70873,2,1,67327752,4,218888,526617,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70874,2,2,17488532,1,711316,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70875,10,1,50445619,3,113971,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70876,1,2,67273723,4,164859,526617,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70877,9,1,34480530,2,926098,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70878,10,1,33955823,2,401391,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70879,2,2,67513096,4,404232,526617,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70880,9,1,17337023,1,559807,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70881,10,1,17686159,1,908943,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70882,10,1,17716247,1,939031,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70883,2,2,67713665,4,604801,526617,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70884,2,1,17233778,1,456562,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70885,10,1,34164017,2,609585,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70886,9,2,67736800,4,627936,526617,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70887,10,1,51035636,3,703988,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70888,1,1,67236029,4,127165,526617,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70889,1,2,17010194,1,232978,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70890,1,1,17493334,1,716118,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70891,9,2,67357676,4,248812,526617,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70892,1,1,34230936,2,676504,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70893,9,1,33940690,2,386258,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70894,2,1,67667087,4,558223,526612,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70895,9,2,17709186,1,931970,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70896,10,1,16808538,1,31322,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70897,9,1,67352446,4,243582,526612,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70898,9,2,17589818,1,812602,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70899,9,1,16856180,1,78964,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70900,10,2,17114888,1,337672,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70901,2,2,68088399,4,979535,526612,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70902,2,1,17748475,1,971259,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70903,10,1,51075383,3,743735,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70904,2,2,67239619,4,130755,526612,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70905,2,1,34009328,2,454896,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70906,9,1,50396110,3,64462,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70907,9,1,67764313,4,655449,526612,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70908,9,2,50600938,3,269290,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70909,9,1,16974445,1,197229,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70910,10,1,17674844,1,897628,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70911,9,2,67192480,4,83616,526612,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70912,1,1,17745522,1,968306,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70913,1,1,67846941,4,738077,526612,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70914,1,2,50926341,3,594693,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70915,1,1,17685946,1,908730,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70916,1,2,68059954,4,951090,526612,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70917,10,2,33994033,2,439601,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70918,1,1,17523205,1,745989,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70919,9,2,33960097,2,405665,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70920,2,1,67136404,4,27540,526612,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70921,2,1,17534079,1,756863,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70922,1,2,34066656,2,512224,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70923,2,2,68058837,4,949973,526612,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70924,10,1,17467782,1,690566,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70925,9,2,67343959,4,235095,526612,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70926,2,1,17358702,1,581486,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70927,1,1,17150355,1,373139,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70928,10,2,51223351,3,891703,0,0x4D3E703764C629382F5F96F6866D964eFC0a8845
70929,9,1,67754376,4,645512,526426,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70930,10,1,17341268,1,564052,0,0x2af3Eb7CAb5B35F046CcC3b81Ab484dFBE431aC3
70931,9,1,33790296,2,235864,0,0x2af3Eb7CAb5B35F046CcC3b81Ab484dFBE431aC3
70932,1,2,67329672,4,220808,526426,0x02BeC39D210a6753B97f16f06ed4b4140E948F3B
70933,2,1,50640028,3,308380,0,0x19a7ECbbFCEACb3d67Fc69293baF42B2EC83b7cb
4368,9,2,17156645,1,379429,0,0x9f60Aa00b6531291702D0e1892AB31d5C150661c
4369,10,1,34254901,2,700469,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
4370,2,1,67327261,4,218397,526352,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
4371,1,1,51311675,3,980027,0,0x0a19B2ac2DA8B86dE5D34FCDC98F029c28b1BECb
70934,1,2,67156539,4,47675,526127,0x406f4533B2F6209812d7eF9c7d69b8C54217C208
70935,9,1,34042361,2,487929,0,0x406f4533B2F6209812d7eF9c7d69b8C54217C208
70936,1,1,16815888,1,38672,0,0x406f4533B2F6209812d7eF9c7d69b8C54217C208
70937,2,1,68102394,4,993530,526085,0x13FB97da9d2407DA6dBc2D6C175b51d0f5d9d903
70938,9,2,16802816,1,25600,0,0x13FB97da9d2407DA6dBc2D6C175b51d0f5d9d903
70939,1,1,34015484,2,461052,0,0x13FB97da9d2407DA6dBc2D6C175b51d0f5d9d903
70940,1,1,33810369,2,255937,0,0xa1C299326473983C303eEbb76E0cb062857Cd9Cb
70941,10,2,67766187,4,657323,526029,0xa1C299326473983C303eEbb76E0cb062857Cd9Cb
70942,10,1,34012740,2,458308,0,0xa1C299326473983C303eEbb76E0cb062857Cd9Cb
70943,9,2,34200596,2,646164,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70944,10,1,68086200,4,977336,525975,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70945,9,1,17727585,1,950369,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70946,10,2,68031152,4,922288,525975,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70947,9,1,17255712,1,478496,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70948,1,1,17403317,1,626101,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70949,9,1,16891574,1,114358,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70950,1,2,67758496,4,649632,525975,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70951,1,1,17193048,1,415832,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70952,9,2,33673018,2,118586,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70953,10,1,67862840,4,753976,525975,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70954,10,1,16836201,1,58985,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70955,1,1,67260251,4,151387,525975,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70956,9,1,17372551,1,595335,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70957,10,2,33810574,2,256142,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70958,1,1,34459811,2,905379,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70959,10,1,67199333,4,90469,525913,0x5441Bf9aA27E79C7AA4a8D1b340D16973695dEE1
70960,9,2,17182975,1,405759,0,0x5441Bf9aA27E79C7AA4a8D1b340D16973695dEE1
70961,10,1,34153094,2,598662,0,0x5441Bf9aA27E79C7AA4a8D1b340D16973695dEE1
70962,9,1,67154285,4,45421,525904,0x5441Bf9aA27E79C7AA4a8D1b340D16973695dEE1
70963,9,2,17032085,1,254869,0,0x5441Bf9aA27E79C7AA4a8D1b340D16973695dEE1
70964,10,1,33992118,2,437686,0,0x5441Bf9aA27E79C7AA4a8D1b340D16973695dEE1
70965,2,2,68011884,4,903020,525822,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70966,9,2,17471166,1,693950,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70967,10,1,17454718,1,677502,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70968,9,1,67128570,4,19706,525822,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70969,1,2,34423829,2,869397,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70970,9,1,51062082,3,730434,0,0xAbe648928A8d5B1D943d5d237De71BB2A0C2794c
70971,10,2,34451997,2,897565,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70972,1,1,67544912,4,436048,525822,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70973,10,1,17673871,1,896655,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70974,9,1,17600723,1,823507,0,0xE75156eFe028C476E2F790f9C2AF18412ea34A72
70975,9,2,67823351,4,714487,525822,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70976,2,1,17689976,1,912760,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70977,9,1,17622422,1,845206,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70978,9,1,68009210,4,900346,525822,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70979,1,2,33710023,2,155591,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70980,9,1,16846227,1,69011,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70981,2,2,67240856,4,131992,525822,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
